time,travel time,sample count
2019-02-16 05:00:00,2.1,42
2019-02-12 17:00:00,5.72,43
2019-03-02 20:00:00,2.22,30
2019-02-17 00:00:00,2.13,3
2019-02-16 19:00:00,2.31,56
2019-03-05 11:00:00,2.57,38
2019-03-08 19:00:00,1.42,20
2019-02-26 13:00:00,2.76,60
2019-03-05 00:00:00,2.15,46
2019-02-17 07:00:00,2.08,50
2019-02-24 10:00:00,2.26,60
2019-03-05 23:00:00,2.16,30
2019-02-12 03:00:00,2.15,62
2019-02-27 14:00:00,2.25,60
2019-03-03 19:00:00,2.24,20
2019-02-17 01:00:00,2.19,46
2019-02-16 22:00:00,2.22,50
2019-03-06 21:00:00,2.2,28
2019-02-28 16:00:00,2.72,40
2019-02-19 21:00:00,2.27,46
2019-03-03 10:00:00,2.24,60
2019-03-03 00:00:00,2.14,3
2019-03-08 03:00:00,2.07,30
2019-03-06 16:00:00,5.05,30
2019-02-28 07:00:00,4.04,60
2019-02-16 20:00:00,2.26,52
2019-02-27 13:00:00,2.27,61
2019-02-19 07:00:00,4.74,54
2019-02-12 21:00:00,1.77,51
2019-02-14 08:00:00,5.44,46
2019-03-08 10:00:00,4.19,11
2019-03-05 04:00:00,2.08,60
2019-03-03 01:00:00,2.17,60
2019-03-06 08:00:00,4.84,59
2019-03-06 20:00:00,2.23,26
2019-02-12 13:00:00,2.84,30
2019-02-13 05:00:00,2.32,52
2019-02-15 13:00:00,2.93,50
2019-02-10 17:00:00,2.41,60
2019-02-24 06:00:00,2.22,60
2019-02-28 21:00:00,2.24,28
2019-02-20 15:00:00,2.68,25
2019-02-17 15:00:00,2.45,47
2019-02-25 19:00:00,2.39,60
2019-02-20 06:00:00,2.83,52
2019-03-02 16:00:00,3.55,19
2019-02-26 09:00:00,4.17,31
2019-02-26 19:00:00,2.27,59
2019-02-20 05:00:00,2.31,44
2019-02-22 07:00:00,4.66,30
2019-02-25 13:00:00,2.27,60
2019-02-21 23:00:00,1.42,30
2019-02-14 07:00:00,5.48,55
2019-03-06 01:00:00,2.25,59
2019-03-02 10:00:00,2.53,58
2019-02-27 17:00:00,2.28,60
2019-02-21 00:00:00,2.15,26
2019-02-19 17:00:00,4.17,35
2019-03-06 04:00:00,2.07,60
2019-02-24 22:00:00,2.14,35
2019-02-13 17:00:00,2.38,45
2019-02-16 15:00:00,4.11,54
2019-02-11 05:00:00,2.35,59
2019-02-26 06:00:00,2.98,30
2019-02-19 19:00:00,2.33,54
2019-03-05 05:00:00,2.42,60
2019-02-16 01:00:00,2.19,27
2019-03-04 07:00:00,4.39,60
2019-02-19 09:00:00,3.86,58
2019-02-10 07:00:00,2.26,58
2019-02-22 05:00:00,2.21,30
2019-02-10 22:00:00,2.35,44
2019-03-04 20:00:00,2.18,22
2019-02-14 19:00:00,2.32,58
2019-03-03 06:00:00,2.14,60
2019-02-18 16:00:00,3.54,53
2019-02-13 10:00:00,2.41,54
