time,travel time,sample count
2019-02-19 23:00:00,7.37,466
2019-02-24 03:00:00,18.76,376
2019-02-24 00:00:00,6.51,37
2019-02-07 17:00:00,12.75,423
2019-02-03 04:00:00,13.05,276
2019-02-07 19:00:00,9.84,419
2019-02-25 23:00:00,12.87,467
2019-02-24 15:00:00,12.57,483
2019-02-04 17:00:00,9.42,421
2019-02-12 13:00:00,9.55,417
2019-02-15 23:00:00,11.05,475
2019-02-26 18:00:00,18.12,472
2019-02-24 01:00:00,6.61,406
2019-02-23 17:00:00,6.79,483
2019-02-22 02:00:00,6.75,428
2019-02-22 19:00:00,11.86,484
2019-02-20 02:00:00,7.93,434
2019-02-08 07:00:00,9.61,421
2019-02-10 03:00:00,13.79,298
2019-02-11 21:00:00,9.18,414
2019-02-10 22:00:00,9.55,400
2019-02-07 11:00:00,9.7,416
2019-02-27 23:00:00,9.33,392
2019-02-23 15:00:00,6.82,486
2019-02-05 23:00:00,11.21,411
2019-02-04 02:00:00,9.86,350
2019-02-24 05:00:00,6.6,443
2019-02-07 10:00:00,9.34,416
2019-02-08 11:00:00,11.74,421
2019-02-28 23:00:00,9.26,397
2019-03-02 05:00:00,9.21,384
2019-02-22 17:00:00,7.84,484
2019-02-04 16:00:00,9.74,420
2019-02-12 15:00:00,11.14,421
2019-02-04 15:00:00,9.61,424
2019-02-13 07:00:00,9.7,421
2019-02-07 18:00:00,12.11,419
2019-02-08 16:00:00,10.39,422
2019-02-03 21:00:00,10.05,411
2019-03-01 17:00:00,12.83,403
2019-02-07 00:00:00,9.26,405
2019-02-19 04:00:00,7.28,451
2019-02-11 11:00:00,9.17,418
2019-02-06 11:00:00,10.5,421
2019-02-26 16:00:00,8.17,486
2019-02-20 17:00:00,9.98,481
2019-03-02 04:00:00,8.78,385
2019-02-21 11:00:00,6.54,484
2019-03-01 05:00:00,11.52,393
2019-02-24 10:00:00,6.6,480
2019-02-19 13:00:00,6.5,481
2019-02-14 15:00:00,9.19,481
2019-02-21 21:00:00,6.7,480
2019-02-06 22:00:00,9.53,411
2019-02-10 21:00:00,9.87,412
2019-02-28 02:00:00,9.7,358
2019-02-12 11:00:00,9.74,418
2019-02-20 04:00:00,6.74,458
2019-02-08 10:00:00,9.27,417
2019-02-21 01:00:00,6.89,451
2019-02-15 05:00:00,7.3,471
2019-02-28 14:00:00,10.19,406
2019-02-12 05:00:00,9.48,407
2019-02-24 21:00:00,6.65,469
2019-02-08 14:00:00,9.7,421
2019-02-20 03:00:00,6.9,424
2019-02-17 08:00:00,6.58,469
2019-02-18 20:00:00,6.91,478
2019-02-11 08:00:00,9.28,416
2019-02-26 09:00:00,6.86,480
2019-02-08 01:00:00,12.54,390
2019-02-04 18:00:00,9.27,419
2019-02-03 17:00:00,9.27,417
2019-03-02 23:00:00,9.24,394
2019-02-24 11:00:00,6.5,475
2019-02-05 09:00:00,10.85,421
2019-02-16 07:00:00,6.9,471
2019-02-21 10:00:00,6.63,481
2019-02-10 00:00:00,9.18,32
2019-02-03 03:00:00,9.3,268
2019-02-21 18:00:00,9.49,486
